review,review_type,year,month,market,action,security,eff_date_est,code,ticker
Nov21,SAIR,2021,11,China,ADD,BEIJING EASPRING A(HK-C),2021-11-30,,300073.SZ
Nov21,SAIR,2021,11,China,ADD,CECEP SOLAR ENER A(HK-C),2021-11-30,,000591.SZ
Nov21,SAIR,2021,11,China,ADD,CECEP WIND-PWR A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,CHENGTUN MINING A (HK-C),2021-11-30,,600711.SS
Nov21,SAIR,2021,11,China,ADD,CHENGXIN LITHIUM A(HK-C),2021-11-30,,002240.SZ
Nov21,SAIR,2021,11,China,ADD,CHINA COAL ENERGY H,2021-11-30,,1898
Nov21,SAIR,2021,11,China,ADD,CHINA MINMETALS A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,CHINA SUNTIEN GREEN H,2021-11-30,,600956.SS
Nov21,SAIR,2021,11,China,ADD,CHINA ZHENHUA A (HK-C),2021-11-30,,000733.SZ
Nov21,SAIR,2021,11,China,ADD,CNNC HUA YUAN A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,COSCO SHIP DEV A (HK-C),2021-11-30,,601866.SS
Nov21,SAIR,2021,11,China,ADD,CRRC CORP H,2021-11-30,,1766.HK
Nov21,SAIR,2021,11,China,ADD,DAWNING INFO A (HK-C),2021-11-30,,603019.SS
Nov21,SAIR,2021,11,China,ADD,DO FLUORIDE NEW A (HK-C),2021-11-30,,002407.SZ
Nov21,SAIR,2021,11,China,ADD,DONGYUE,2021-11-30,,0189.HK
Nov21,SAIR,2021,11,China,ADD,GD POWER DEV CO A (HK-C),2021-11-30,,600795.SS
Nov21,SAIR,2021,11,China,ADD,GINLONG TECH A (HK-C),2021-11-30,,300763.SZ
Nov21,SAIR,2021,11,China,ADD,HENGTONG OPTIC A (HK-C),2021-11-30,,600487.SS
Nov21,SAIR,2021,11,China,ADD,HOSHINE SILICON A (HK-C),2021-11-30,,603260.SS
Nov21,SAIR,2021,11,China,ADD,HUBEI XINGFA A (HK-C),2021-11-30,,600141.SS
Nov21,SAIR,2021,11,China,ADD,HYGEIA HEALTHCARE HLDGS,2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,INNER MONGOL YUA A(HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,KANZHUN A ADR,2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,LEGEND BIOTECH CORP ADR,2021-11-30,,LEGN
Nov21,SAIR,2021,11,China,ADD,LUOYANG XINQIAN A (HK-C),2021-11-30,,300850.SZ
Nov21,SAIR,2021,11,China,ADD,MIANYANG FULIN A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,NORTH IND GRP A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,PHARMABLOCK SCI A (HK-C),2021-11-30,,300725.SZ
Nov21,SAIR,2021,11,China,ADD,SHANGHAI BAOSIGHT SOFT B,2021-11-30,,600845.SS
Nov21,SAIR,2021,11,China,ADD,SHANGHAI FRIEND A (HK-C),2021-11-30,,688188
Nov21,SAIR,2021,11,China,ADD,SHANGHAI JUNSHI A (HK-C),2021-11-30,,
Nov21,SAIR,2021,11,China,ADD,SHANGHAI MEDICIL A(HK-C),2021-11-30,,688202.SS
Nov21,SAIR,2021,11,China,ADD,SHENZHEN KEDALI A (HK-C),2021-11-30,,002850.SZ
Nov21,SAIR,2021,11,China,ADD,SHENZHEN NEW IN A (HK-C),2021-11-30,,300832.SZ
Nov21,SAIR,2021,11,China,ADD,SHENZHEN SENIOR A(HK-C),2021-11-30,,300568.SZ
